"","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","dip_url","sources","references","curation_effort","dorothea_level","n_references","n_resources"
"13285","P17542","Q9P2M4","TAL1","TBC1D14",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13286","P17542","Q92609","TAL1","TBC1D5",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13287","P17542","P24557","TAL1","TBXAS1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13288","P17542","Q99081","TAL1","TCF12",1,0,0,0,0,0,NA,"ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,1
"13289","P17542","P15884","TAL1","TCF4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13290","P17542","Q9NQB0","TAL1","TCF7L2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13291","P17542","P28347","TAL1","TEAD1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13292","P17542","P42680","TAL1","TEC",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13293","P17542","O43151","TAL1","TET3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13294","P17542","Q8IWB9","TAL1","TEX2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13295","P17542","P10646","TAL1","TFPI",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,1
"13296","P17542","P01266","TAL1","TG",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13297","P17542","Q6YHU6","TAL1","THADA",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13298","P17542","Q8IVF5","TAL1","TIAM2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13299","P17542","Q04727","TAL1","TLE4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13300","P17542","Q9UKI8","TAL1","TLK1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13301","P17542","Q8TC26","TAL1","TMEM163",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13302","P17542","Q5U3C3","TAL1","TMEM164",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13303","P17542","Q9UHN6","TAL1","CEMIP2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13304","P17542","Q24JQ0","TAL1","TMEM241",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13305","P17542","O95379","TAL1","TNFAIP8",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13306","P17542","Q9UKE5","TAL1","TNIK",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13307","P17542","Q9UPQ9","TAL1","TNRC6B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13308","P17542","Q9HCJ0","TAL1","TNRC6C",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13309","P17542","Q68CZ2","TAL1","TNS3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13310","P17542","Q96NM4","TAL1","TOX2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13311","P17542","Q9ULQ1","TAL1","TPCN1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13312","P17542","Q96Q05","TAL1","TRAPPC9",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13313","P17542","Q9C040","TAL1","TRIM2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13314","P17542","O75962","TAL1","TRIO",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13315","P17542","Q9UHF7","TAL1","TRPS1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13316","P17542","Q9ULT0","TAL1","TTC7A",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13317","P17542","Q86TV6","TAL1","TTC7B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13318","P17542","Q8TF42","TAL1","UBASH3B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13319","P17542","Q969M7","TAL1","UBE2F",1,0,0,0,0,0,NA,"ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,1
"13320","P17542","P62256","TAL1","UBE2H",1,0,0,0,0,0,NA,"DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","DoRothEA:20028976;HTRIdb:20028976",2,"A",1,3
"13321","P17542","Q5T4S7","TAL1","UBR4",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA","PAZAR:21795385",1,"B",1,2
"13322","P17542","Q5DID0","TAL1","UMODL1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13323","P17542","Q70CQ2","TAL1","USP34",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA","DoRothEA:20028976;HTRIdb:20028976",2,"A",1,2
"13324","P17542","P46939","TAL1","UTRN",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13325","P17542","Q9UKW4","TAL1","VAV3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13326","P17542","P18206","TAL1","VCL",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13327","P17542","Q14D04","TAL1","VEPH1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13328","P17542","Q14135","TAL1","VGLL4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13329","P17542","Q5THJ4","TAL1","VPS13D",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA","PAZAR:21795385",1,"B",1,2
"13330","P17542","Q9GZV5","TAL1","WWTR1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13331","P17542","Q8NBI6","TAL1","XXYLT1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13332","P17542","Q05516","TAL1","ZBTB16",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13333","P17542","Q9HC78","TAL1","ZBTB20",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13334","P17542","O60315","TAL1","ZEB2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13335","P17542","Q8WW38","TAL1","ZFPM2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13336","P17542","Q9ULJ6","TAL1","ZMIZ1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13337","P17542","Q9ULU4","TAL1","ZMYND8",1,0,0,0,0,0,NA,"ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,1
"13338","P17542","Q96K83","TAL1","ZNF521",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13339","P17542","Q9ULD9","TAL1","ZNF608",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13340","P17542","Q8ND25","TAL1","ZNRF1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13341","P17542","Q8TCW7","TAL1","ZPLD1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13342","P20226","P60709","TBP","ACTB",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA","PAZAR:9571041",1,"B",1,2
"13343","P20226","P05067","TBP","APP",1,0,0,0,0,0,NA,"DoRothEA;ENCODE-distal;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:8015372;HTRIdb:8015372",2,"A",1,3
"13344","P20226","P38936","TBP","CDKN1A",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13345","P20226","P02751","TBP","FN1",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;PAZAR;PAZAR_DoRothEA","HTRIdb:8803927;PAZAR:1404598;PAZAR:15608673;PAZAR:1845987;PAZAR:2170405;PAZAR:2542772",6,"A",6,3
"13346","P20226","P35637","TBP","FUS",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;ENCODE-proximal;TRRUST_DoRothEA","",1,"A",0,1
"13347","P20226","Q6ZN17","TBP","LIN28B",1,1,0,1,1,0,NA,"ReMap_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13348","P20226","P01106","TBP","MYC",1,0,0,0,0,0,NA,"FANTOM4_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"13349","P20226","Q6P1K2","TBP","PMF1",1,1,0,1,1,0,NA,"DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA","PAZAR:2153298;PAZAR:2159384;PAZAR:9388207",3,"A",3,3
"13350","Q13207","P42771","TBX2","CDKN2A",1,0,1,1,0,1,NA,"TFactS_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"13351","Q9UL17","Q7Z591","TBX21","AKNA",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13352","Q9UL17","P49682","TBX21","CXCR3",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"13353","Q9UL17","P23771","TBX21","GATA3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13354","Q9UL17","P01579","TBX21","IFNG",1,1,0,1,1,0,NA,"TRRUST_DoRothEA","",0,"A",0,0
"13355","Q9UL17","Q99665","TBX21","IL12RB2",1,0,0,0,0,0,NA,"ReMap_DoRothEA","",0,"B",0,0
"13356","Q9UL17","Q9HBE5","TBX21","IL21R",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13357","Q9UL17","P05112","TBX21","IL4",1,0,1,1,0,1,NA,"TRRUST_DoRothEA","",0,"A",0,0
"13358","Q9UL17","Q92854","TBX21","SEMA4D",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13359","Q9UL17","Q9NQ25","TBX21","SLAMF7",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13360","Q99593","P42771","TBX5","CDKN2A",1,1,0,1,1,0,NA,"JASPAR_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13361","Q99593","P01160","TBX5","NPPA",1,1,0,1,1,0,NA,"JASPAR_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"13362","Q99081","Q8IUD2","TCF12","ERC1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13363","Q99081","Q08209","TCF12","PPP3CA",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13364","Q99081","Q9GZV5","TCF12","WWTR1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13365","P15923","P39687","TCF3","ANP32A",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13366","P15923","O15169","TCF3","AXIN1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13367","P15923","Q96PG8","TCF3","BBC3",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13368","P15923","Q00534","TCF3","CDK6",1,0,1,1,0,1,NA,"ReMap_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13369","P15923","P33076","TCF3","CIITA",1,0,0,0,0,0,NA,"FANTOM4_DoRothEA;ReMap_DoRothEA","",1,"B",0,0
"13370","P15923","P20023","TCF3","CR2",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:11739509;HTRIdb:11739509",2,"A",1,2
"13371","P15923","Q8NHM5","TCF3","KDM2B",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13372","P15923","Q9Y6D9","TCF3","MAD1L1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13373","P15923","Q96RN5","TCF3","MED15",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13374","P15923","Q8TEM1","TCF3","NUP210",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13375","P15923","Q92508","TCF3","PIEZO1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13376","P15923","O43586","TCF3","PSTPIP1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13377","P15923","Q12967","TCF3","RALGDS",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13378","P15923","P57057","TCF3","SLC37A1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13379","P15923","P52735","TCF3","VAV2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13380","P15884","P08183","TCF4","ABCB1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13381","P15884","P24385","TCF4","CCND1",1,1,0,1,1,0,NA,"ENCODE-proximal;HOCOMOCO_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA","",1,"A",0,1
"13382","P15884","P16070","TCF4","CD44",1,0,0,0,0,0,NA,"ReMap_DoRothEA;TRRUST_DoRothEA","",1,"B",0,0
"13383","P15884","Q8WUI4","TCF4","HDAC7",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13384","P15884","Q96MY1","TCF4","NOL4L",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13385","P15884","P58400","TCF4","NRXN1",1,1,0,1,1,0,NA,"ReMap_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13386","P15884","Q01082","TCF4","SPTBN1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13387","P15884","P08670","TCF4","VIM",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13388","P36402","Q9Y2T1","TCF7","AXIN2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"A",0,0
"13389","P36402","P10415","TCF7","BCL2",1,1,0,1,1,0,NA,"ReMap_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13390","P36402","O15392","TCF7","BIRC5",1,1,0,1,1,0,NA,"KEGG-MEDICUS;TFactS_DoRothEA","",0,"A",0,1
"13391","P36402","P30279","TCF7","CCND2",1,0,0,0,0,0,NA,"ReMap_DoRothEA","",0,"B",0,0
"13392","P36402","Q5T5P2","TCF7","KIAA1217",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13393","P36402","Q9UJU2","TCF7","LEF1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13394","P36402","O43623","TCF7","SNAI2",1,0,0,0,0,0,NA,"TRRUST_DoRothEA","",1,"A",0,0
"13395","P36402","P15923","TCF7","TCF3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13396","Q9NQB0","P08183","TCF7L2","ABCB1",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"13397","Q9NQB0","Q9Y2T1","TCF7L2","AXIN2",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13398","Q9NQB0","O15392","TCF7L2","BIRC5",1,1,0,1,1,0,NA,"KEGG-MEDICUS;TRRUST_DoRothEA","",1,"A",0,1
"13399","Q9NQB0","P24385","TCF7L2","CCND1",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;ReMap_DoRothEA","",0,"A",0,1
"13400","Q9NQB0","P16070","TCF7L2","CD44",1,1,0,1,1,0,NA,"ReMap_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13401","Q9NQB0","P35222","TCF7L2","CTNNB1",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"13402","Q9NQB0","O94907","TCF7L2","DKK1",1,1,0,1,1,0,NA,"ReMap_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13403","Q9NQB0","O76093","TCF7L2","FGF18",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"13404","Q9NQB0","O94923","TCF7L2","GLCE",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA","HTRIdb:15853773",1,"A",1,2
"13405","Q9NQB0","P10070","TCF7L2","GLI2",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"13406","Q9NQB0","Q9UJU2","TCF7L2","LEF1",1,1,0,1,1,0,NA,"IntAct_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13407","Q9NQB0","P09237","TCF7L2","MMP7",1,1,0,1,1,0,NA,"TFactS_DoRothEA","",0,"A",0,0
"13408","Q9NQB0","P01106","TCF7L2","MYC",1,1,0,1,1,0,NA,"DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;KEGG-MEDICUS;TFactS_DoRothEA","HTRIdb:19784072",1,"A",1,3
"13409","Q9NQB0","O43623","TCF7L2","SNAI2",1,0,0,0,0,0,NA,"TRRUST_DoRothEA","",1,"A",0,0
"13410","Q9NQB0","Q6BEB4","TCF7L2","SP5",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13411","Q9NQB0","P40763","TCF7L2","STAT3",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13412","Q9NQB0","P36402","TCF7L2","TCF7",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"13413","Q9NQB0","Q15583","TCF7L2","TGIF1",1,0,0,0,0,0,NA,"IntAct_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13414","Q9NQB0","O00300","TCF7L2","TNFRSF11B",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"13415","Q9NQB0","P08670","TCF7L2","VIM",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"13416","Q9UL49","P06729","TCFL5","CD2",1,0,1,1,0,1,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:12923186;HTRIdb:12923186",2,"A",1,2
"13417","P28347","O95490","TEAD1","ADGRL2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13418","P28347","Q9Y2J4","TEAD1","AMOTL2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13419","P28347","Q4AE62","TEAD1","GTDC1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13420","P28347","P56199","TEAD1","ITGA1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13421","P28347","Q13421","TEAD1","MSLN",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:17909009;HTRIdb:17909009",2,"A",1,2
"13422","P28347","Q96SU4","TEAD1","OSBPL9",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13423","P28347","O94875","TEAD1","SORBS2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13424","P28347","O75410","TEAD1","TACC1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13425","Q15562","P30279","TEAD2","CCND2",1,0,0,0,0,0,NA,"ReMap_DoRothEA","",0,"B",0,0
"13426","Q15562","Q8TB24","TEAD2","RIN3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"13427","P05549","P22303","TFAP2A","ACHE",1,0,1,1,0,1,NA,"DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","DoRothEA:7559515;PAZAR:9571041",2,"A",2,2
"13428","P05549","P35318","TFAP2A","ADM",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","DoRothEA:10848972;HTRIdb:10848972",2,"A",1,2
"13429","P05549","P35348","TFAP2A","ADRA1A",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13430","P05549","P18089","TFAP2A","ADRA2B",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13431","P05549","P05067","TFAP2A","APP",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:17651731;HTRIdb:17651731",2,"A",1,2
"13432","P05549","P56817","TFAP2A","BACE1",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13433","P05549","P10415","TFAP2A","BCL2",1,0,1,1,0,1,NA,"DoRothEA;ENCODE-distal;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","HTRIdb:12391156",1,"A",1,3
"13434","P05549","P14635","TFAP2A","CCNB1",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13435","P05549","P12830","TFAP2A","CDH1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","HTRIdb:12391156",1,"A",1,2
"13436","P05549","P38936","TFAP2A","CDKN1A",1,1,0,1,1,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13437","P05549","P13569","TFAP2A","CFTR",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13438","P05549","P01215","TFAP2A","CGA",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13439","P05549","P29373","TFAP2A","CRABP2",1,1,0,1,1,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13440","P05549","O43186","TFAP2A","CRX",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"13441","P05549","P0DML2","TFAP2A","CSH1",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:10715552;HTRIdb:10715552",2,"A",1,2
